localidad,nom_loc,nom_dpto,nom_prov,nom_pais,dpto_partido,provincia,pais
15873,LA ELINA (TELEN-DPTO. LEVENTUE),Indeterminado,La Pampa,Argentina,5442998,5442,54
15874,LA ESMERALDA (TELEN-DPTO. LEVENTUE),Indeterminado,La Pampa,Argentina,5442998,5442,54
15875,LA ESTRELLA,Hucal,La Pampa,Argentina,5442077,5442,54
15876,LA EULOGIA,Loventué,La Pampa,Argentina,5442098,5442,54
15877,LA FE,Loventué,La Pampa,Argentina,5442098,5442,54
15878,LA GUADALOSA,Loventué,La Pampa,Argentina,5442098,5442,54
15879,LA ISABEL (TELEN-DPTO. LEVENTUE),Indeterminado,La Pampa,Argentina,5442998,5442,54
15880,LA LAURENTINA,Loventué,La Pampa,Argentina,5442098,5442,54
15881,LA LUZ,Loventué,La Pampa,Argentina,5442098,5442,54
15882,LA MARCELA,Loventué,La Pampa,Argentina,5442098,5442,54
15883,LA PENCOSA,Loventué,La Pampa,Argentina,5442098,5442,54
15884,LA RAZON (TELEN-DPTO. LEVENTUE),Indeterminado,La Pampa,Argentina,5442998,5442,54
15885,LA SOTA,Indeterminado,La Pampa,Argentina,5442998,5442,54
15886,LA TINAJERA,Loventué,La Pampa,Argentina,5442098,5442,54
15887,LA UNION (TELEN-DPTO. LEVENTUE),Indeterminado,La Pampa,Argentina,5442998,5442,54
15888,LA VERDE (TELEN-DPTO. LEVENTUE),Indeterminado,La Pampa,Argentina,5442998,5442,54
15889,LEONA REDONDA,Loventué,La Pampa,Argentina,5442098,5442,54
15890,LOMA REDONDA,Loventué,La Pampa,Argentina,5442098,5442,54
15891,LOMAS DE GATICA,Loventué,La Pampa,Argentina,5442098,5442,54
15892,LOMAS OMBU,Loventué,La Pampa,Argentina,5442098,5442,54
15893,LOS MANANTIALES,Loventué,La Pampa,Argentina,5442098,5442,54
15894,LOS TRES POZOS,Loventué,La Pampa,Argentina,5442098,5442,54
15895,MANANTIALES,Indeterminado,La Pampa,Argentina,5442998,5442,54
15896,MAYACO,Loventué,La Pampa,Argentina,5442098,5442,54
15897,NAHUEL NAPA,Loventué,La Pampa,Argentina,5442098,5442,54
15898,NANQUEL HUITRE,Loventué,La Pampa,Argentina,5442098,5442,54
15899,SAN EMILIO,Loventué,La Pampa,Argentina,5442098,5442,54
15900,SAN JOSE (TELEN-DPTO. LEVENTUE),Indeterminado,La Pampa,Argentina,5442998,5442,54
15901,TELEN,Loventué,La Pampa,Argentina,5442098,5442,54
15902,ALGARROBO DEL AGUILA,Chical Co,La Pampa,Argentina,5442063,5442,54
15903,ARBOL DE LA ESPERANZA,Chalileo,La Pampa,Argentina,5442049,5442,54
15904,ARBOL SOLO,Chalileo,La Pampa,Argentina,5442049,5442,54
15905,CHICALCO,Chalileo,La Pampa,Argentina,5442049,5442,54
15906,COLONIA LA PASTORIL,Chalileo,La Pampa,Argentina,5442049,5442,54
15907,CURRU MAHUIDA,Chalileo,La Pampa,Argentina,5442049,5442,54
15908,EL CENTINELA,Indeterminado,La Pampa,Argentina,5442998,5442,54
15909,EMILIO MITRE,Indeterminado,La Pampa,Argentina,5442998,5442,54
15910,ESTABLECIMIENTO EL CENTINELA,Chical Co,La Pampa,Argentina,5442063,5442,54
15911,LA HUMADA,Chical Co,La Pampa,Argentina,5442063,5442,54
15912,LA IMARRA,Chical Co,La Pampa,Argentina,5442063,5442,54
15913,LA PRIMAVERA (ALGARROBO DEL AGUILA-DPTO. CHALILEO),Indeterminado,La Pampa,Argentina,5442998,5442,54
15914,LA RAZON (SANTA ISABEL-DPTO. CHALILEO),Indeterminado,La Pampa,Argentina,5442998,5442,54
15915,LA SOLEDAD,Chalileo,La Pampa,Argentina,5442049,5442,54
15916,LA VEINTITRES,Chical Co,La Pampa,Argentina,5442063,5442,54
15917,LOS TAJAMARES,Chalileo,La Pampa,Argentina,5442049,5442,54
15918,PASO DE LOS ALGARROBOS,Chalileo,La Pampa,Argentina,5442049,5442,54
15919,PASO DE LOS PUNTANOS,Chalileo,La Pampa,Argentina,5442049,5442,54
15920,PASO LA RAZON,Chalileo,La Pampa,Argentina,5442049,5442,54
15921,SANTA ISABEL,Chalileo,La Pampa,Argentina,5442049,5442,54
15922,VILLA LA PORTEÑA,Indeterminado,La Pampa,Argentina,5442998,5442,54
15923,VISTA ALEGRE,Chalileo,La Pampa,Argentina,5442049,5442,54
15924,COLONIA DEVOTO,Utracán,La Pampa,Argentina,5442154,5442,54
15925,COLONIA LA AMARGA,Utracán,La Pampa,Argentina,5442154,5442,54
15926,COLONIA MINISTRO LOBOS,Utracán,La Pampa,Argentina,5442154,5442,54
15927,EL CHILLEN,Utracán,La Pampa,Argentina,5442154,5442,54
15928,LA AVANZADA,Toay,La Pampa,Argentina,5442140,5442,54
15929,LA ESTHER,Toay,La Pampa,Argentina,5442140,5442,54
15930,LOS ALAMOS,Toay,La Pampa,Argentina,5442140,5442,54
15931,NAICO,Toay,La Pampa,Argentina,5442140,5442,54
15932,PARQUE LURO,Toay,La Pampa,Argentina,5442140,5442,54
15933,SAN HUMBERTO,Toay,La Pampa,Argentina,5442140,5442,54
15934,SANTIAGO ORELLANO,Toay,La Pampa,Argentina,5442140,5442,54
15935,ANGUIL,Capital,La Pampa,Argentina,5442021,5442,54
15936,COLONIA ANGUIL,Indeterminado,La Pampa,Argentina,5442998,5442,54
15937,COLONIA SAN JUAN,Conesa,Rio Negro,Argentina,5462028,5462,54
15938,COLONIA TORELLO,Capital,La Pampa,Argentina,5442021,5442,54
15939,LA CAROLA,Capital,La Pampa,Argentina,5442021,5442,54
15940,LA CONSTANCIA (ANGUIL-DPTO. CAPITAL),Indeterminado,La Pampa,Argentina,5442998,5442,54
15941,LA ELVIRA,Capital,La Pampa,Argentina,5442021,5442,54
15942,LA ESPERANZA (ANGUIL-DPTO. CAPITAL),Indeterminado,La Pampa,Argentina,5442998,5442,54
15943,LA FLORIDA,Indeterminado,La Pampa,Argentina,5442998,5442,54
15944,LA RESERVA (ANGUIL-DPTO. CAPITAL),Indeterminado,La Pampa,Argentina,5442998,5442,54
15945,LA VERDE (ANGUIL-DPTO. CAPITAL),Indeterminado,La Pampa,Argentina,5442998,5442,54
15946,SAN CARLOS,Capital,La Pampa,Argentina,5442021,5442,54
15947,SAN JOSE (ANGUIL-DPTO. CAPITAL),Indeterminado,La Pampa,Argentina,5442998,5442,54
15948,CAMPO LUDUEÑA,Indeterminado,La Pampa,Argentina,5442998,5442,54
15949,CATRILO,Catriló,La Pampa,Argentina,5442028,5442,54
15950,CAYUPAN,Catriló,La Pampa,Argentina,5442028,5442,54
15951,IVANOWSKY,Catriló,La Pampa,Argentina,5442028,5442,54
15952,LA BLANCA,Catriló,La Pampa,Argentina,5442028,5442,54
15953,LA LEÑA,Indeterminado,La Pampa,Argentina,5442998,5442,54
15954,LA PUNA,Catriló,La Pampa,Argentina,5442028,5442,54
15955,LA REBECA,Catriló,La Pampa,Argentina,5442028,5442,54
15956,LA UNIDA,Catriló,La Pampa,Argentina,5442028,5442,54
15957,SAN EDUARDO,Catriló,La Pampa,Argentina,5442028,5442,54
15958,SAN JUSTO,Catriló,La Pampa,Argentina,5442028,5442,54
15959,SAN PEDRO (CATRILO-DPTO. CATRILO),Indeterminado,La Pampa,Argentina,5442998,5442,54
15960,COLONIA BEAUFORT,Quemú Quemú,La Pampa,Argentina,5442119,5442,54
15961,COLONIA GIUSTI,Quemú Quemú,La Pampa,Argentina,5442119,5442,54
15962,CURILCO,Quemú Quemú,La Pampa,Argentina,5442119,5442,54
15963,EL BELGICA,Maracó,La Pampa,Argentina,5442105,5442,54
15964,EL PARQUE,Maracó,La Pampa,Argentina,5442105,5442,54
15965,LA ELSA,Maracó,La Pampa,Argentina,5442105,5442,54
15966,LAS TRES HERMANAS,Maracó,La Pampa,Argentina,5442105,5442,54
15967,MIGUEL CANE,Quemú Quemú,La Pampa,Argentina,5442119,5442,54
15968,PAVON,Maracó,La Pampa,Argentina,5442105,5442,54
15969,RELMO,Quemú Quemú,La Pampa,Argentina,5442119,5442,54
15970,RUCAHUE,Maracó,La Pampa,Argentina,5442105,5442,54
15971,SAN ALBERTO,Maracó,La Pampa,Argentina,5442105,5442,54
15972,SAN BENITO,Maracó,La Pampa,Argentina,5442105,5442,54
15973,SAN MIGUEL (MIGUEL CANE-DPTO. QUEMU QUEMU),Indeterminado,La Pampa,Argentina,5442998,5442,54
15974,ZONA RURAL (MIGUEL CANE-DPTO. QUEMU QUEMU),Indeterminado,La Pampa,Argentina,5442998,5442,54
15975,ALFREDO PEÑA,Quemú Quemú,La Pampa,Argentina,5442119,5442,54
15976,COLONIA LA ABUNDANCIA,Quemú Quemú,La Pampa,Argentina,5442119,5442,54
15977,COLONIA LA SARA,Quemú Quemú,La Pampa,Argentina,5442119,5442,54
15978,COLONIA SANTA CECILIA,Quemú Quemú,La Pampa,Argentina,5442119,5442,54
15979,HUELEN,Quemú Quemú,La Pampa,Argentina,5442119,5442,54
15980,LA CAUTIVA,Quemú Quemú,La Pampa,Argentina,5442119,5442,54
15981,LA CELINA (QUEMU QUEMU-DPTO. QUEMU QUEMU),Indeterminado,La Pampa,Argentina,5442998,5442,54
15982,LA DELICIA,Quemú Quemú,La Pampa,Argentina,5442119,5442,54
15983,LA ENRIQUETA,Quemú Quemú,La Pampa,Argentina,5442119,5442,54
15984,LA OLLA,Quemú Quemú,La Pampa,Argentina,5442119,5442,54
15985,MARI-MARI,Indeterminado,La Pampa,Argentina,5442998,5442,54
15986,QUEMU QUEMU,Quemú Quemú,La Pampa,Argentina,5442119,5442,54
15987,SANTA ELVIRA,Indeterminado,La Pampa,Argentina,5442998,5442,54
15988,SOL DE MAYO,Quemú Quemú,La Pampa,Argentina,5442119,5442,54
15989,TRILI,Quemú Quemú,La Pampa,Argentina,5442119,5442,54
15990,COLONIA MURATURE,Salliqueló,Buenos Aires,Argentina,5406721,5406,54
15991,COLONIA NAVEIRA,Salliqueló,Buenos Aires,Argentina,5406721,5406,54
15992,EL PARQUE,Tres Lomas,Buenos Aires,Argentina,5406847,5406,54
15993,ROLITO,Pellegrini,Buenos Aires,Argentina,5406616,5406,54
15994,FRANCISCO MURATURE,Adolfo Alsina,Buenos Aires,Argentina,5406007,5406,54
15995,LA PALA,Salliqueló,Buenos Aires,Argentina,5406721,5406,54
15996,LOS GAUCHOS (APEADERO FCDFS),Salliqueló,Buenos Aires,Argentina,5406721,5406,54
15997,GUAMINI,Adolfo Alsina,Buenos Aires,Argentina,5406007,5406,54
15998,MAZA,Adolfo Alsina,Buenos Aires,Argentina,5406007,5406,54
15999,THAMES,Adolfo Alsina,Buenos Aires,Argentina,5406007,5406,54
16000,EL MALACATE,Catriló,La Pampa,Argentina,5442028,5442,54
16001,VILLA MAZA,Adolfo Alsina,Buenos Aires,Argentina,5406007,5406,54
16002,PELLEGRINI,Adolfo Alsina,Buenos Aires,Argentina,5406007,5406,54
16003,LA MATILDE,Catriló,La Pampa,Argentina,5442028,5442,54
16004,DE BARY,Adolfo Alsina,Buenos Aires,Argentina,5406007,5406,54
16005,LA RESERVA (IVANOWSKY-DPTO. CATRILO),Indeterminado,La Pampa,Argentina,5442998,5442,54
16006,BARRIO INDIO TROMPA,Adolfo Alsina,Buenos Aires,Argentina,5406007,5406,54
16007,LA ZANJA,Adolfo Alsina,Buenos Aires,Argentina,5406007,5406,54
16008,LAGUNA REDONDA,Adolfo Alsina,Buenos Aires,Argentina,5406007,5406,54
16009,LAS GUASQUITAS,Adolfo Alsina,Buenos Aires,Argentina,5406007,5406,54
16010,LA BILBAINA,Atreucó,La Pampa,Argentina,5442007,5442,54
16011,LERTORA,Pellegrini,Buenos Aires,Argentina,5406616,5406,54
16012,EL TREBAÑON,Pellegrini,Buenos Aires,Argentina,5406616,5406,54
16013,MARI LAUQUEN,Pellegrini,Buenos Aires,Argentina,5406616,5406,54
16014,LA GLORIA,Catriló,La Pampa,Argentina,5442028,5442,54
16015,COLONIA LA INDIA,Indeterminado,La Pampa,Argentina,5442998,5442,54
16016,COLONIA SAN MIGUEL,Catriló,La Pampa,Argentina,5442028,5442,54
16017,EL BRILLANTE,Catriló,La Pampa,Argentina,5442028,5442,54
16018,EL DESCANSO (LONQUIMAY-DPTO. CATRILO),Indeterminado,La Pampa,Argentina,5442998,5442,54
16019,EL GUAICURU,Catriló,La Pampa,Argentina,5442028,5442,54
16020,EL RUBI,Catriló,La Pampa,Argentina,5442028,5442,54
16021,EL SALITRAL,Catriló,La Pampa,Argentina,5442028,5442,54
16022,EL TRIUNFO,Catriló,La Pampa,Argentina,5442028,5442,54
16023,LA ATALAYA,Catriló,La Pampa,Argentina,5442028,5442,54
16024,LA CELIA,Catriló,La Pampa,Argentina,5442028,5442,54
16025,LA ESMERALDA (LONQUIMAY-DPTO. CATRILO),Indeterminado,La Pampa,Argentina,5442998,5442,54
16026,LA PAZ,Conhelo,La Pampa,Argentina,5442035,5442,54
16027,LA PERLA,Catriló,La Pampa,Argentina,5442028,5442,54
16028,LA PERLITA,Catriló,La Pampa,Argentina,5442028,5442,54
16029,LA SEGUNDA,Catriló,La Pampa,Argentina,5442028,5442,54
16030,LA VIOLETA,Catriló,La Pampa,Argentina,5442028,5442,54
16031,LONQUIMAY,Catriló,La Pampa,Argentina,5442028,5442,54
16032,PUEBLO QUINTANA,Catriló,La Pampa,Argentina,5442028,5442,54
16033,QUINTANA,Indeterminado,La Pampa,Argentina,5442998,5442,54
16034,SAN MANUEL,Catriló,La Pampa,Argentina,5442028,5442,54
16035,COLONIA LA GAVIOTA,Capital,La Pampa,Argentina,5442021,5442,54
16036,LA CARMEN,Catriló,La Pampa,Argentina,5442028,5442,54
16037,LA CATALINA (URIBURU-DPTO. CATRILO),Indeterminado,La Pampa,Argentina,5442998,5442,54
16038,LA CUMBRE,Catriló,La Pampa,Argentina,5442028,5442,54
16039,LA GAVIOTA,Indeterminado,La Pampa,Argentina,5442998,5442,54
16040,LA LUISA,Catriló,La Pampa,Argentina,5442028,5442,54
16041,LA MARIANITA,Catriló,La Pampa,Argentina,5442028,5442,54
16042,LA SUERTE,Catriló,La Pampa,Argentina,5442028,5442,54
16043,LA TRINIDAD,Catriló,La Pampa,Argentina,5442028,5442,54
16044,LA VICTORIA (URIBURU-DPTO. CATRILO),Indeterminado,La Pampa,Argentina,5442998,5442,54
16045,LAS GAVIOTAS,Catriló,La Pampa,Argentina,5442028,5442,54
16046,SAN ANDRES,Catriló,La Pampa,Argentina,5442028,5442,54
16047,SAN JOSE (URIBURU-DPTO. CATRILO),Indeterminado,La Pampa,Argentina,5442998,5442,54
16048,SAN JUAN (URIBURU-DPTO. CATRILO),Indeterminado,La Pampa,Argentina,5442998,5442,54
16049,URIBURU,Catriló,La Pampa,Argentina,5442028,5442,54
16050,BARRIO EL MOLINO,Maracó,La Pampa,Argentina,5442105,5442,54
16051,BARRIO TALLERES,Indeterminado,La Pampa,Argentina,5442998,5442,54
16052,CARLOS BERG,Maracó,La Pampa,Argentina,5442105,5442,54
16053,GENERAL PICO,Maracó,La Pampa,Argentina,5442105,5442,54
16054,LA CHAPELLE,Maracó,La Pampa,Argentina,5442105,5442,54
16055,LA GUEÑITA,Indeterminado,La Pampa,Argentina,5442998,5442,54
16056,LA PUMA (DPTO. QUEMU QUEMU),Indeterminado,La Pampa,Argentina,5442998,5442,54
16057,MOCOVI,Maracó,La Pampa,Argentina,5442105,5442,54
16058,SAN IGNACIO,Indeterminado,La Pampa,Argentina,5442998,5442,54
16059,SAN JOAQUIN (GRAL. PICO-DPTO. MARACO),Indeterminado,La Pampa,Argentina,5442998,5442,54
16060,SAN JOSE (GRAL. PICO-DPTO. MARACO),Indeterminado,La Pampa,Argentina,5442998,5442,54
16061,SANTA ELENA,Conhelo,La Pampa,Argentina,5442035,5442,54
16062,SANTA INES,Maracó,La Pampa,Argentina,5442105,5442,54
16063,AGUSTONI,Maracó,La Pampa,Argentina,5442105,5442,54
16064,CAIMI,Maracó,La Pampa,Argentina,5442105,5442,54
16065,LA GAVENITA,Maracó,La Pampa,Argentina,5442105,5442,54
16066,LA TERESITA,Maracó,La Pampa,Argentina,5442105,5442,54
16067,TREBOLARES,Maracó,La Pampa,Argentina,5442105,5442,54
16068,AZTIAZU,Indeterminado,La Pampa,Argentina,5442998,5442,54
16069,DORILA,Maracó,La Pampa,Argentina,5442105,5442,54
16070,LA BARRANCOSA,Maracó,La Pampa,Argentina,5442105,5442,54
16071,LA ESPERANZA (VERTIZ-DPTO. CHAPADLEUFU),Indeterminado,La Pampa,Argentina,5442998,5442,54
16072,LA MARIA (VERTIZ-DPTO. CHAPALEUFU),Indeterminado,La Pampa,Argentina,5442998,5442,54
16073,SAN ILDEFONSO,Maracó,La Pampa,Argentina,5442105,5442,54
16074,SANTA CATALINA,Maracó,La Pampa,Argentina,5442105,5442,54
16075,SPELUZZI,Maracó,La Pampa,Argentina,5442105,5442,54
16076,VERTIZ,Chapaleufú,La Pampa,Argentina,5442056,5442,54
16077,ZONA RURAL (DORILA-DPTO. MARACO),Indeterminado,La Pampa,Argentina,5442998,5442,54
16078,ZONA RURAL DE VERTIZ,Chapaleufú,La Pampa,Argentina,5442056,5442,54
16079,ARGENTINA BELVEDERE,Maracó,La Pampa,Argentina,5442105,5442,54
16080,COLONIA MIGLIORI,Trenel,La Pampa,Argentina,5442147,5442,54
16081,METILEO,Trenel,La Pampa,Argentina,5442147,5442,54
16082,MINISTRO ORLANDO,Trenel,La Pampa,Argentina,5442147,5442,54
16083,SAN JOAQUIN (METILEO-DPTO. TRENEL),Indeterminado,La Pampa,Argentina,5442998,5442,54
16084,ZONA RURAL (METILEO-DPTO. CONHELO),Indeterminado,La Pampa,Argentina,5442998,5442,54
16085,CAMPO SALUSSO,Trenel,La Pampa,Argentina,5442147,5442,54
16086,TRENEL,Trenel,La Pampa,Argentina,5442147,5442,54
16087,ZONA RURAL (TRENEL-DPTO. TRENEL),Indeterminado,La Pampa,Argentina,5442998,5442,54
16088,BOEUF,Conhelo,La Pampa,Argentina,5442035,5442,54
16089,CHACRA 16,Conhelo,La Pampa,Argentina,5442035,5442,54
16090,COLONIA CASTEX,Indeterminado,La Pampa,Argentina,5442998,5442,54
16091,COLONIA SAN LORENZO,Conhelo,La Pampa,Argentina,5442035,5442,54
16092,EDUARDO CASTEX,Conhelo,La Pampa,Argentina,5442035,5442,54
16093,LOTE 17 (ESCUELA 95),Indeterminado,La Pampa,Argentina,5442998,5442,54
16094,LOTE 2 (ESCUELA 185),Indeterminado,La Pampa,Argentina,5442998,5442,54
16095,LOTE 20 (LA CARLOTA),Indeterminado,La Pampa,Argentina,5442998,5442,54
16096,LOTE 8 (ESCUELA 184),Indeterminado,La Pampa,Argentina,5442998,5442,54
16097,NICOLAS VERA,Conhelo,La Pampa,Argentina,5442035,5442,54
16098,ZONA URBANA NORTE,Conhelo,La Pampa,Argentina,5442035,5442,54
16099,CAMPO CARETTO,Conhelo,La Pampa,Argentina,5442035,5442,54
16100,CAMPO PICO,Conhelo,La Pampa,Argentina,5442035,5442,54
16101,COLONIA CAMPO PICO,Indeterminado,La Pampa,Argentina,5442998,5442,54
16102,COLONIA EL DESTINO,Conhelo,La Pampa,Argentina,5442035,5442,54
16103,COLONIAS DRYSDALE,Conhelo,La Pampa,Argentina,5442035,5442,54
16104,COLONIAS MURRAY,Conhelo,La Pampa,Argentina,5442035,5442,54
16105,CONHELO,Conhelo,La Pampa,Argentina,5442035,5442,54
16106,EL DESTINO (CONHELO-DPTO. CONHELO),Indeterminado,La Pampa,Argentina,5442998,5442,54
16107,EL PELUDO,Conhelo,La Pampa,Argentina,5442035,5442,54
16108,KM 619 (APEADERO FCDFS),Indeterminado,La Pampa,Argentina,5442998,5442,54
16109,LAS CHACRAS,Conhelo,La Pampa,Argentina,5442035,5442,54
16110,LOO CO,Conhelo,La Pampa,Argentina,5442035,5442,54
16111,LOTE 25 (ESCUELA 146),Indeterminado,La Pampa,Argentina,5442998,5442,54
16112,RUCANELO,Conhelo,La Pampa,Argentina,5442035,5442,54
16113,TENIENTE GRAL. EMILIO MITRE,Indeterminado,La Pampa,Argentina,5442998,5442,54
16114,CAMPO MOISES,Conhelo,La Pampa,Argentina,5442035,5442,54
16115,LOTE 24 (SECCION 1A),Indeterminado,La Pampa,Argentina,5442998,5442,54
16116,MONTE NIEVAS,Conhelo,La Pampa,Argentina,5442035,5442,54
16117,SAN RAMON,Conhelo,La Pampa,Argentina,5442035,5442,54
16118,SECCION PRIMERA CONHELO,Conhelo,La Pampa,Argentina,5442035,5442,54
16119,ARATA,Trenel,La Pampa,Argentina,5442147,5442,54
16120,COLONIA EL TIGRE,Rancul,La Pampa,Argentina,5442126,5442,54
16121,COLONIA LAS PIEDRITAS,Rancul,La Pampa,Argentina,5442126,5442,54
16122,INGENIERO FOSTER,Rancul,La Pampa,Argentina,5442126,5442,54
16123,LA MARUJA,Rancul,La Pampa,Argentina,5442126,5442,54
16124,PICHI HUINCA,Rancul,La Pampa,Argentina,5442126,5442,54
16125,CALEUFU,Rancul,La Pampa,Argentina,5442126,5442,54
16126,CARAMAN,Rancul,La Pampa,Argentina,5442126,5442,54
16127,LAS PIEDRITAS,Rancul,La Pampa,Argentina,5442126,5442,54
16128,LOTE 15 (ESCUELA 18),Indeterminado,La Pampa,Argentina,5442998,5442,54
16129,LOTE 4 (RANCUL),Indeterminado,La Pampa,Argentina,5442998,5442,54
16130,ALEGRIA,Gobernador Dupuy,San Luis,Argentina,5474042,5474,54
16131,ANCHORENA,Gobernador Dupuy,San Luis,Argentina,5474042,5474,54
16132,ARIZONA,Gobernador Dupuy,San Luis,Argentina,5474042,5474,54
16133,EL RODEO (ANCHORENA-DPTO. GBDOR. V. DUPUY),Indeterminado,San Luis,Argentina,5474998,5474,54
16134,LA TRAVESIA,Gobernador Dupuy,San Luis,Argentina,5474042,5474,54
16135,LA VACA,Gobernador Dupuy,San Luis,Argentina,5474042,5474,54
16136,LA VERDE (DPTO. GDOR. V. DUPUY),Indeterminado,San Luis,Argentina,5474998,5474,54
16137,SAN CARLOS,Gobernador Dupuy,San Luis,Argentina,5474042,5474,54
16138,TRENQUE LAUQUEN,Trenque Lauquen,Buenos Aires,Argentina,5406826,5406,54
16139,SUNDBLAD,Trenque Lauquen,Buenos Aires,Argentina,5406826,5406,54
16140,VALENTIN GOMEZ,Trenque Lauquen,Buenos Aires,Argentina,5406826,5406,54
16141,BADANO,Trenque Lauquen,Buenos Aires,Argentina,5406826,5406,54
16142,COLONIA EL BALDE,Trenque Lauquen,Buenos Aires,Argentina,5406826,5406,54
16143,FORTIN OLAVARRIA,Trenque Lauquen,Buenos Aires,Argentina,5406826,5406,54
16144,CHACABUCO,Trenque Lauquen,Buenos Aires,Argentina,5406826,5406,54
16145,FRANCISCO DE VITORIA,Trenque Lauquen,Buenos Aires,Argentina,5406826,5406,54
16146,LA CAUTIVA,Rivadavia,Buenos Aires,Argentina,5406679,5406,54
16147,MIRA PAMPA,Rivadavia,Buenos Aires,Argentina,5406679,5406,54
16148,VILLA SENA,Rivadavia,Buenos Aires,Argentina,5406679,5406,54
16149,30 DE AGOSTO,Rivadavia,Buenos Aires,Argentina,5406679,5406,54
16150,CORAZZI,Rivadavia,Buenos Aires,Argentina,5406679,5406,54
16151,DUHAU,Trenque Lauquen,Buenos Aires,Argentina,5406826,5406,54
16152,GIRODIAS,Rivadavia,Buenos Aires,Argentina,5406679,5406,54
16153,TRONGE,Rivadavia,Buenos Aires,Argentina,5406679,5406,54
16154,SANTA RITA,Rivadavia,Buenos Aires,Argentina,5406679,5406,54
16155,JOSE MARIA BLANCO,Rivadavia,Buenos Aires,Argentina,5406679,5406,54
16156,PEHUELCHES,Trenque Lauquen,Buenos Aires,Argentina,5406826,5406,54
16157,ABEL,Pehuajó,Buenos Aires,Argentina,5406609,5406,54
16158,TRES LOMAS,Trenque Lauquen,Buenos Aires,Argentina,5406826,5406,54
16159,BRAVO DEL DOS,Trenque Lauquen,Buenos Aires,Argentina,5406826,5406,54
16160,GARRE,Trenque Lauquen,Buenos Aires,Argentina,5406826,5406,54
16161,PEHUAJO,Trenque Lauquen,Buenos Aires,Argentina,5406826,5406,54
16162,PAPIN,Trenque Lauquen,Buenos Aires,Argentina,5406826,5406,54
16163,VICTORINO DE LA PLAZA,Pellegrini,Buenos Aires,Argentina,5406616,5406,54
16164,CASBAS,Tres Lomas,Buenos Aires,Argentina,5406847,5406,54
16165,CASEY,Tres Lomas,Buenos Aires,Argentina,5406847,5406,54
16166,FORTIN PAUNERO,Guaminí,Buenos Aires,Argentina,5406399,5406,54
16167,SAN FERMIN,Guaminí,Buenos Aires,Argentina,5406399,5406,54
16168,SATURNO,Guaminí,Buenos Aires,Argentina,5406399,5406,54
16169,PRIMERA JUNTA,Guaminí,Buenos Aires,Argentina,5406399,5406,54
16170,BERUTTI,Guaminí,Buenos Aires,Argentina,5406399,5406,54
16171,ADOLFO ALSINA,Guaminí,Buenos Aires,Argentina,5406399,5406,54
16172,CARHUE,Guaminí,Buenos Aires,Argentina,5406399,5406,54
16173,FATRALO,Guaminí,Buenos Aires,Argentina,5406399,5406,54
16174,POCITO,Guaminí,Buenos Aires,Argentina,5406399,5406,54
16175,ESTACION LAGO EPECUEN,Trenque Lauquen,Buenos Aires,Argentina,5406826,5406,54
16176,LAGO EPECUEN,Trenque Lauquen,Buenos Aires,Argentina,5406826,5406,54
16177,ROVIRA,Trenque Lauquen,Buenos Aires,Argentina,5406826,5406,54
16178,ARTURO VATTEONE,Adolfo Alsina,Buenos Aires,Argentina,5406007,5406,54
16179,ALAMOS,Adolfo Alsina,Buenos Aires,Argentina,5406007,5406,54
16180,EL NILO,Adolfo Alsina,Buenos Aires,Argentina,5406007,5406,54
16181,SANTA CECILIA SUD,Adolfo Alsina,Buenos Aires,Argentina,5406007,5406,54
16182,LAGUNA DEL MONTE,Adolfo Alsina,Buenos Aires,Argentina,5406007,5406,54
16183,ANCON,Guaminí,Buenos Aires,Argentina,5406399,5406,54
16184,VUELTA DE ZAPATA,Adolfo Alsina,Buenos Aires,Argentina,5406007,5406,54
16185,ARROYO EL CHINGOLO,Adolfo Alsina,Buenos Aires,Argentina,5406007,5406,54
16186,ARROYO VENADO,Adolfo Alsina,Buenos Aires,Argentina,5406007,5406,54
16187,COLONIA SAN RAMON,Guaminí,Buenos Aires,Argentina,5406399,5406,54
16188,LA GREGORIA,Guaminí,Buenos Aires,Argentina,5406399,5406,54
16189,GIRONDO,Guaminí,Buenos Aires,Argentina,5406399,5406,54
16190,LA HERMINIA,Guaminí,Buenos Aires,Argentina,5406399,5406,54
16191,LAS CUATRO HERMANAS,Guaminí,Buenos Aires,Argentina,5406399,5406,54
16192,LAS TRES FLORES,Guaminí,Buenos Aires,Argentina,5406399,5406,54
16193,BONIFACIO,Guaminí,Buenos Aires,Argentina,5406399,5406,54
16194,LA MANUELA,Guaminí,Buenos Aires,Argentina,5406399,5406,54
16195,GNECCO,Guaminí,Buenos Aires,Argentina,5406399,5406,54
16196,LAGUNA ALSINA,Guaminí,Buenos Aires,Argentina,5406399,5406,54
16197,LURO,Guaminí,Buenos Aires,Argentina,5406399,5406,54
